method,circuit,resynthesis,error,max_depth,one_tree_per_output,mred,v_mred,med,v_med,hd,v_hd,wce,v_wce,time,area
decision_tree,CSkipA_16b,True,,3,False,0.237,0.24,13004.927,13086.492,7.844,7.875,47438,47107,11.108038229998783,0.29571984435797666
decision_tree,CSkipA_16b,True,,3,True,0.456,0.46,22564.019,22611.262,7.302,7.356,79314,78746,21.78931015300259,0.6770428015564203
decision_tree,CSkipA_16b,False,,5,False,0.117,0.117,5750.7,5757.619,7.379,7.427,23846,23795,22.412937172997772,1.603112840466926
decision_tree,CSkipA_16b,False,,5,True,0.41,0.411,20423.705,20522.203,6.44,6.536,73016,72352,48.83394699200289,3.1011673151750974
decision_tree,CSkipA_16b,True,,5,False,0.117,0.117,5750.7,5757.619,7.379,7.427,23846,23795,21.681141024997487,1.5350194552529184
decision_tree,CSkipA_16b,True,,5,True,0.41,0.411,20423.705,20522.203,6.44,6.536,73016,72352,49.787821782996616,3.140077821011673
decision_tree,CSkipA_16b,False,,8,False,0.042,0.043,2023.885,2049.093,6.823,6.963,9684,9528,89.46899010299967,8.717898832684826
decision_tree,CSkipA_16b,False,,8,True,0.377,0.389,18013.586,18487.288,5.081,5.28,68646,68510,213.37074882800152,18.338521400778212
decision_tree,CSkipA_16b,True,,8,False,0.042,0.043,2023.885,2049.093,6.823,6.963,9684,9528,85.3608426130013,8.408560311284047
decision_tree,CSkipA_16b,True,,8,True,0.377,0.389,18013.586,18487.288,5.081,5.28,68646,68510,205.31832167099856,18.1284046692607
decision_tree,CSkipA_16b,False,,10,False,0.023,0.023,1079.816,1105.452,6.215,6.472,16834,16664,317.9941071320027,27.40077821011673
decision_tree,CSkipA_16b,False,,10,True,0.333,0.355,16090.139,17024.592,4.118,4.462,66824,66622,842.1439443700037,56.0
decision_tree,CSkipA_16b,True,,10,False,0.023,0.023,1079.816,1105.452,6.215,6.472,16834,16664,309.23281467000197,26.529182879377434
decision_tree,CSkipA_16b,True,,10,True,0.333,0.355,16089.257,17022.0,4.118,4.462,66824,66622,775.5274324570055,55.52723735408561
decision_tree,KS_16b,False,,3,False,0.254,0.252,11023.684,11103.292,7.842,7.878,44041,44114,10.262854487998993,0.21185185185185187
decision_tree,KS_16b,False,,3,True,0.484,0.483,23394.821,23466.316,7.805,7.863,80648,79848,17.15809620399523,0.5866666666666667
decision_tree,KS_16b,True,,3,False,0.254,0.252,11023.684,11103.292,7.842,7.878,44041,44114,10.307460366995656,0.20740740740740743
decision_tree,KS_16b,True,,3,True,0.484,0.483,23394.821,23466.316,7.805,7.863,80648,79848,17.547685363999335,0.5674074074074075
decision_tree,KS_16b,False,,5,False,0.126,0.126,6190.326,6233.192,7.379,7.434,24230,24306,17.821233706003113,1.171851851851852
decision_tree,KS_16b,False,,5,True,0.431,0.429,20343.325,20350.448,6.892,6.994,72641,72938,40.12519169100415,2.457777777777778
decision_tree,KS_16b,True,,5,False,0.126,0.126,6190.326,6233.192,7.379,7.434,24230,24306,17.68100525799673,1.205925925925926
decision_tree,KS_16b,True,,5,True,0.431,0.429,20343.325,20350.448,6.892,6.994,72641,72938,39.76495235200127,2.568888888888889
decision_tree,KS_16b,False,,8,False,0.043,0.043,2010.719,2041.999,6.804,6.973,7983,8053,67.4996918379984,6.392592592592593
decision_tree,KS_16b,False,,8,True,0.299,0.305,14889.341,15244.577,5.202,5.442,68859,68124,183.7453602290043,15.105185185185187
decision_tree,KS_16b,True,,8,False,0.043,0.043,2010.719,2041.999,6.804,6.973,7983,8053,66.57281183799932,6.306666666666667
decision_tree,KS_16b,True,,8,True,0.299,0.305,14889.23,15244.421,5.202,5.442,68859,68124,176.12866658200073,14.795555555555557
decision_tree,KS_16b,False,,10,False,0.023,0.024,1116.821,1154.855,6.182,6.486,34343,34341,257.29013655799645,20.88740740740741
decision_tree,KS_16b,False,,10,True,0.242,0.258,11924.576,12763.628,4.123,4.524,67232,67322,669.0003966919976,44.55259259259259
decision_tree,KS_16b,True,,10,False,0.023,0.024,1116.821,1154.855,6.182,6.486,34343,34341,244.1545408919992,20.26814814814815
decision_tree,KS_16b,True,,10,True,0.242,0.258,11920.052,12766.84,4.12,4.521,67232,67322,653.4125960210004,44.20740740740741
decision_tree,LFA_16b,False,,3,False,0.275,0.281,12017.555,12042.178,7.846,7.875,41153,40987,12.094351694999204,0.28404669260700394
decision_tree,LFA_16b,False,,3,True,0.505,0.51,22931.347,23039.327,8.018,8.077,80498,79028,22.600293709001562,0.6926070038910506
decision_tree,LFA_16b,True,,3,False,0.275,0.281,12017.555,12042.178,7.846,7.875,41153,40987,13.224111165000068,0.2704280155642023
decision_tree,LFA_16b,True,,3,True,0.505,0.51,22931.347,23039.327,8.018,8.077,80498,79028,23.107275438000215,0.6906614785992218
decision_tree,LFA_16b,False,,5,False,0.123,0.124,5730.971,5747.832,7.383,7.431,24325,24279,22.141502156999195,1.4785992217898833
decision_tree,LFA_16b,False,,5,True,0.468,0.474,22068.407,22297.11,7.363,7.472,72385,71682,54.1992609289955,3.3268482490272375
decision_tree,LFA_16b,True,,5,False,0.123,0.124,5730.971,5747.832,7.383,7.431,24325,24279,22.50078170600318,1.463035019455253
decision_tree,LFA_16b,True,,5,True,0.468,0.474,22068.407,22297.11,7.363,7.472,72385,71682,53.67374661600479,3.3015564202334633
decision_tree,LFA_16b,False,,8,False,0.045,0.046,2053.779,2069.913,6.828,6.961,8133,8162,100.10429339099937,8.928015564202335
decision_tree,LFA_16b,False,,8,True,0.413,0.428,19909.386,20358.948,5.942,6.181,68663,68642,267.4010442250001,21.490272373540858
decision_tree,LFA_16b,True,,8,False,0.045,0.046,2053.779,2069.913,6.828,6.961,8133,8162,92.95650325799943,8.628404669260702
decision_tree,LFA_16b,True,,8,True,0.413,0.428,19907.471,20356.498,5.942,6.181,68663,68642,265.18687044500257,21.256809338521403
decision_tree,LFA_16b,False,,10,False,0.024,0.024,1116.69,1129.348,6.223,6.49,33899,33968,327.8235152460038,27.268482490272376
decision_tree,LFA_16b,False,,10,True,0.362,0.388,17467.908,18411.85,4.841,5.25,67068,66512,985.314031326001,65.74513618677042
decision_tree,LFA_16b,True,,10,False,0.024,0.024,1116.69,1129.348,6.223,6.49,33899,33968,309.7123936959979,26.492217898832685
decision_tree,LFA_16b,True,,10,True,0.361,0.388,17465.798,18412.449,4.841,5.25,67068,66512,973.394332429998,64.9863813229572
decision_tree,WT_8b,False,,3,False,0.986,,16192.169,,6.132,,64768,,1.1071774679949158,0.011036468330134356
decision_tree,WT_8b,False,,3,True,0.484,,5448.31,,5.458,,32256,,2.374068459001137,0.1420345489443378
decision_tree,WT_8b,True,,3,False,0.986,,16192.169,,6.132,,64768,,1.2988761909946334,0.011036468330134356
decision_tree,WT_8b,True,,3,True,0.531,,7497.543,,5.42,,48640,,2.6889966369999456,0.16554702495201534
decision_tree,WT_8b,False,,5,False,0.888,,12827.777,,5.735,,64512,,1.7213785749991075,0.1036468330134357
decision_tree,WT_8b,False,,5,True,0.31,,3166.482,,4.384,,19648,,4.705872317004832,0.5527831094049904
decision_tree,WT_8b,True,,5,False,0.888,,12827.777,,5.735,,64512,,1.9511831569980131,0.1098848368522073
decision_tree,WT_8b,True,,5,True,0.302,,3013.443,,4.388,,23840,,4.983440700001665,0.5350287907869482
decision_tree,WT_8b,False,,8,False,0.498,,5487.585,,5.073,,61440,,8.743322853995778,1.4793666026871402
decision_tree,WT_8b,False,,8,True,0.169,,1536.983,,3.006,,13312,,17.594786800000293,2.8296545105566215
decision_tree,WT_8b,True,,8,False,0.498,,5487.585,,5.073,,61440,,9.645155783997325,1.4841650671785032
decision_tree,WT_8b,True,,8,True,0.168,,1518.527,,3.006,,13440,,17.878502174004097,2.6665067178502877
decision_tree,WT_8b,False,,10,False,0.274,,2900.146,,4.472,,57344,,30.86323820400139,5.218330134357006
decision_tree,WT_8b,False,,10,True,0.106,,999.884,,2.195,,33792,,54.40211953999824,7.729846449136277
decision_tree,WT_8b,True,,10,False,0.273,,2884.146,,4.472,,57344,,33.02258137600438,5.053742802303263
decision_tree,WT_8b,True,,10,True,0.105,,969.171,,2.218,,25088,,60.287813340000866,7.694817658349328
decision_tree,int2float,False,,3,False,0.179,,17.938,,2.955,,84,,0.36480903899791883,0.05193075898801598
